Age,Balance,IsActiveMember,Gender_encoded,Exited
72,98903.06,1,0,0
31,104158.84,0,1,0
54,0.0,1,0,0
63,139529.93,1,1,1
25,0.0,1,1,0
53,64646.7,0,0,1
71,0.0,1,0,1
40,0.0,1,1,0
35,118894.22,0,0,0
24,0.0,1,0,0
30,0.0,1,0,0
41,68213.99,1,1,0
31,0.0,0,1,0
47,139196.0,1,0,0
32,0.0,1,1,0
50,126345.55,1,0,1
40,0.0,1,0,0
38,0.0,0,1,1
43,0.0,0,1,0
18,0.0,1,0,0
34,129278.43,0,0,0
31,119558.35,0,0,0
41,92467.58,0,1,0
27,0.0,0,0,0
31,0.0,0,1,0
36,0.0,0,0,0
56,99340.83,0,0,1
24,0.0,1,1,0
28,126833.79,0,1,1
29,109676.52,1,0,0
29,0.0,1,1,0
53,134729.99,1,0,0
37,98431.37,0,0,0
33,130368.31,0,0,0
31,123974.96,0,1,0
63,138082.16,1,0,0
45,129855.32,0,0,0
40,132308.22,0,0,0
45,155447.65,0,1,1
35,124268.64,1,0,0
34,176311.36,0,1,0
40,99886.42,1,0,0
31,0.0,1,1,0
36,0.0,1,1,0
24,85089.3,1,0,0
41,134318.21,1,0,0
29,75395.53,1,0,0
33,116765.7,0,1,1
60,0.0,1,0,0
38,111501.66,1,0,0
48,76595.08,0,1,0
33,160541.36,0,1,0
38,129728.6,0,0,0
47,0.0,0,0,0
34,130929.02,1,1,1
74,116800.25,1,1,0
40,101016.53,1,0,1
67,0.0,1,0,0
33,190566.65,1,1,0
47,0.0,0,1,1
43,97067.69,1,1,1
37,92208.54,1,1,1
37,186347.97,0,0,0
55,103176.62,1,0,0
58,0.0,1,1,1
40,77270.08,1,1,1
37,111911.63,1,1,1
72,94216.05,1,0,0
45,0.0,1,1,0
26,0.0,0,1,0
49,106770.82,0,0,0
72,138089.97,1,1,0
39,133191.19,1,0,0
66,0.0,1,1,0
41,74135.85,1,0,1
41,99208.46,0,0,0
84,92242.34,1,0,0
25,108380.72,1,0,0
55,91893.32,0,1,1
32,85757.93,1,1,0
46,0.0,0,1,0
33,96759.42,1,0,0
30,0.0,1,0,0
29,0.0,1,0,0
22,0.0,0,1,0
71,0.0,1,0,0
33,132150.26,0,0,0
41,0.0,1,0,0
31,175443.75,0,1,1
31,78990.15,1,0,0
33,113743.37,0,1,0
26,157624.84,1,1,0
62,125163.62,1,1,0
23,0.0,0,1,0
60,0.0,1,0,0
29,80922.75,0,1,0
40,193354.86,0,0,0
40,107648.94,1,1,0
46,131769.04,0,1,1
36,138992.48,0,0,0
37,113899.92,0,1,0
26,114450.32,1,0,0
39,0.0,0,0,0
37,0.0,1,1,0
40,63609.92,0,0,1
38,0.0,0,0,0
42,75497.51,0,1,0
42,0.0,0,1,0
26,0.0,1,1,0
31,0.0,1,0,0
39,117704.73,0,1,0
35,130463.55,1,0,0
32,46161.18,1,0,0
42,0.0,0,0,0
43,110182.54,1,0,0
49,0.0,0,0,0
41,117221.15,0,0,0
35,0.0,0,1,0
43,79120.27,0,1,1
37,177069.24,1,0,0
36,61636.97,0,0,0
26,0.0,0,0,0
37,104414.03,0,1,0
66,159732.02,1,0,0
34,89437.03,1,1,0
41,0.0,1,0,0
32,0.0,0,1,0
30,0.0,1,1,0
36,142400.77,1,0,0
47,88011.4,1,1,1
36,0.0,1,0,0
30,154870.28,1,1,0
46,0.0,0,1,1
43,0.0,1,0,0
28,118402.25,0,0,0
37,87374.88,1,0,0
32,105397.8,0,0,1
31,125341.69,0,1,0
49,129164.88,1,0,0
40,141004.46,0,0,0
21,0.0,0,1,0
57,89079.41,1,0,1
40,103604.31,0,0,0
24,182705.05,1,0,0
29,0.0,1,0,0
33,94598.48,0,0,1
36,188241.05,0,0,1
37,0.0,0,1,0
40,0.0,1,1,0
39,117469.91,0,0,0
35,80790.74,0,0,0
62,107735.93,1,1,0
43,133379.41,0,0,1
37,168066.87,0,1,0
43,69014.49,0,1,0
28,0.0,0,0,0
42,98548.62,1,1,0
49,0.0,1,1,0
26,76554.06,1,1,0
36,0.0,1,1,0
27,107375.82,1,1,0
40,122417.17,1,0,0
42,0.0,1,1,1
33,97188.62,0,0,0
31,61297.05,1,0,0
30,112666.67,0,0,1
40,0.0,1,1,0
28,157842.07,0,0,0
46,91443.75,0,0,0
30,110148.49,0,1,1
34,53299.96,1,1,0
37,0.0,1,0,0
39,0.0,1,0,0
28,70233.74,1,0,0
33,0.0,0,0,1
25,75212.28,0,1,0
31,41299.03,1,1,0
35,83286.56,0,1,0
43,0.0,0,0,0
29,0.0,0,0,1
35,85668.59,0,0,0
45,57327.04,1,1,0
47,0.0,0,0,0
37,69609.85,1,1,0
46,129269.27,0,0,0
27,0.0,1,0,0
63,165350.61,0,1,1
41,152105.57,1,1,0
74,0.0,1,0,0
32,106290.64,0,1,0
30,100548.67,0,1,0
46,106344.95,0,0,1
35,137482.19,0,0,0
37,116465.53,1,1,0
45,0.0,1,0,0
45,0.0,1,0,0
36,127637.92,1,0,0
34,0.0,1,1,0
37,0.0,1,0,0
35,81951.74,0,0,0
42,147531.82,1,1,0
18,0.0,1,0,0
33,135120.72,0,1,0
32,0.0,0,1,0
37,0.0,1,1,0
34,0.0,1,1,0
18,0.0,0,0,0
39,0.0,0,1,0
41,28082.95,0,1,1
43,0.0,0,1,1
49,111087.5,1,0,0
38,0.0,1,1,0
35,127120.07,0,0,0
35,115651.6,1,1,0
31,77743.01,0,0,0
30,0.0,0,1,0
69,71996.09,1,0,0
28,61581.97,1,0,0
24,0.0,0,1,0
42,0.0,0,1,1
84,87873.39,0,1,1
37,105617.73,1,1,1
42,0.0,1,1,1
44,148770.61,1,1,0
37,94901.09,1,0,0
29,174851.9,1,0,0
59,0.0,1,0,0
43,120847.11,0,1,1
42,0.0,0,0,0
43,0.0,0,0,0
67,103267.8,1,1,0
34,109699.08,1,1,0
49,135133.39,1,0,1
33,0.0,0,0,0
32,137649.47,0,1,0
43,113567.94,0,0,0
35,0.0,0,1,1
37,141547.26,1,0,0
61,62055.17,0,1,1
51,131156.76,0,0,0
31,134837.58,0,0,0
39,0.0,0,1,0
40,104784.23,0,0,1
36,0.0,1,0,0
36,156948.41,1,1,1
60,147751.75,0,1,1
34,124619.33,1,0,0
41,124182.21,0,0,0
64,142028.36,0,1,1
44,0.0,0,0,1
31,125837.86,0,1,0
34,117160.32,1,1,1
61,0.0,1,1,0
51,97565.74,0,0,1
30,0.0,1,1,0
25,104833.79,0,1,0
31,101675.22,0,1,0
20,0.0,1,0,0
50,0.0,0,1,1
46,174701.05,0,0,1
36,71142.77,0,0,0
31,108805.42,1,0,0
68,0.0,1,0,0
32,0.0,1,1,0
66,116037.76,1,1,0
28,0.0,1,0,0
23,80673.96,0,0,0
39,124640.51,0,1,1
31,182275.23,0,0,0
41,98635.77,0,1,0
33,0.0,0,0,0
35,0.0,0,0,0
43,79757.21,0,0,1
28,53053.76,1,0,0
28,120911.75,1,0,0
55,115285.85,0,0,0
41,0.0,0,0,0
40,221532.8,0,0,0
51,105056.13,0,1,0
37,88363.03,1,0,0
29,123757.52,0,0,0
56,123959.97,1,0,1
62,114822.64,1,1,0
37,145219.3,0,1,0
32,106807.64,1,1,0
36,148159.71,0,0,0
40,99745.95,0,1,0
37,156282.79,0,1,0
41,0.0,0,0,0
57,0.0,1,1,1
50,0.0,0,0,1
77,0.0,1,0,0
47,121376.15,0,1,1
33,111582.11,0,0,0
34,129417.82,0,1,0
26,0.0,1,1,0
37,0.0,1,0,0
36,0.0,0,1,0
40,94607.08,0,0,0
56,131368.3,0,1,1
21,166883.07,1,1,0
37,0.0,0,1,0
25,172812.72,1,0,0
36,126606.63,1,1,0
46,134950.19,0,0,1
60,96956.1,0,1,1
29,107601.79,0,1,1
46,92060.06,0,1,1
33,0.0,0,0,0
41,0.0,1,0,0
36,137688.71,1,0,0
55,85845.43,1,0,0
27,125552.96,0,0,0
33,167298.42,1,1,0
31,55732.92,1,0,0
37,110689.07,1,1,1
39,98544.11,1,1,0
35,178317.6,0,1,0
48,115713.84,0,1,0
46,143267.14,0,0,0
19,89750.21,0,0,0
26,116576.45,0,1,0
47,143001.5,0,1,0
23,157761.56,0,0,0
37,0.0,1,1,0
31,103430.11,1,0,0
52,0.0,0,1,1
27,0.0,0,0,0
48,115115.38,0,1,1
39,122501.28,1,1,0
62,0.0,1,0,0
42,0.0,1,0,0
45,146758.24,0,0,0
32,0.0,1,1,0
55,0.0,1,0,1
70,110738.89,0,1,1
67,94203.8,1,0,0
47,105792.49,1,0,1
41,153198.23,1,0,0
38,0.0,0,0,0
79,61811.23,1,0,0
34,101116.06,0,0,0
46,74458.25,1,1,0
33,142871.27,0,0,0
35,98585.94,1,0,0
37,0.0,1,1,1
30,0.0,1,0,0
43,80764.03,0,1,1
42,144801.97,1,1,1
27,0.0,0,0,0
35,110053.62,1,0,0
28,118890.81,1,1,0
31,0.0,0,0,1
37,151218.98,1,1,0
42,150507.21,1,0,0
21,0.0,1,1,0
33,131023.76,0,0,0
44,122314.5,0,1,1
29,0.0,1,0,0
28,0.0,1,0,0
52,111739.4,1,1,0
43,113882.31,1,0,0
24,98148.61,0,0,0
32,0.0,0,1,0
32,59271.82,1,0,0
31,0.0,1,1,0
33,0.0,1,0,0
30,69413.44,1,0,0
25,160599.06,1,0,0
22,0.0,1,0,0
40,147803.48,0,1,1
44,0.0,1,0,0
52,170228.59,0,1,1
35,133111.73,1,1,0
39,0.0,0,1,0
18,176139.5,0,0,0
32,0.0,1,1,0
35,110245.13,1,0,0
45,0.0,0,1,0
67,158719.57,1,0,0
76,160979.68,1,1,0
35,123557.65,1,0,0
60,0.0,1,1,1
33,0.0,0,1,1
40,112896.86,1,0,0
39,120962.13,0,1,0
48,96048.55,0,0,0
21,0.0,1,1,0
37,185063.7,1,0,0
22,118064.93,1,1,0
46,0.0,1,0,0
73,0.0,1,1,0
40,149131.03,1,0,1
34,0.0,0,1,0
35,0.0,1,1,0
44,125512.98,0,1,0
42,83492.07,0,1,0
34,0.0,0,0,0
49,0.0,0,1,1
30,125739.26,1,0,0
34,98592.88,1,1,1
39,141789.15,0,1,0
22,112949.71,0,0,0
34,105057.33,0,0,0
46,89087.89,1,1,1
27,147435.96,0,1,0
39,154439.86,0,0,0
30,73054.37,1,0,0
62,124678.35,0,1,1
40,152576.25,0,0,0
41,152243.57,1,1,0
25,0.0,0,0,0
42,88120.97,1,0,0
51,143930.92,1,1,1
31,0.0,0,1,0
29,137059.05,0,1,1
27,186558.55,1,1,1
66,115654.47,1,0,0
29,0.0,0,0,0
38,126152.84,0,0,0
51,105701.91,1,1,1
46,0.0,1,0,1
67,157094.78,1,0,0
40,113228.38,1,0,0
32,0.0,1,1,0
37,108432.88,1,0,0
27,0.0,1,0,0
44,120702.67,1,1,0
32,0.0,0,1,0
45,0.0,1,0,0
29,139106.19,0,1,1
39,101851.8,0,1,0
32,130935.56,0,1,1
37,116509.99,1,0,1
37,93124.04,1,1,0
35,111578.18,0,0,1
32,0.0,1,0,0
39,86546.29,1,1,0
33,0.0,1,0,0
39,129669.32,0,0,0
29,0.0,0,0,0
36,164557.95,1,1,0
23,0.0,1,0,0
35,118989.92,1,0,0
29,0.0,0,0,0
31,0.0,1,0,0
45,79259.75,0,1,0
38,112230.38,0,0,1
40,118129.87,1,0,0
38,86824.09,0,0,0
64,128306.7,1,1,0
40,117641.43,0,1,0
37,125734.2,0,1,1
49,103302.37,1,0,0
27,0.0,0,0,0
36,82696.09,0,0,0
29,145471.37,0,0,0
34,101506.66,0,0,0
47,156265.31,0,0,0
27,128554.98,1,0,0
34,139959.55,1,0,0
34,132944.53,1,0,0
35,0.0,1,1,0
61,0.0,0,0,1
22,93547.23,1,0,0
33,152302.72,0,0,0
31,147674.26,1,1,0
59,148021.12,1,1,0
37,0.0,0,0,0
46,142360.62,0,0,1
27,151027.56,0,1,0
44,138843.7,0,1,1
26,109958.15,1,1,1
31,138857.59,0,1,0
45,105426.5,1,1,0
41,149155.53,0,1,1
27,135096.05,1,0,1
28,170890.05,0,0,0
45,89122.3,1,1,0
54,78126.28,1,1,1
38,123894.43,0,1,0
36,0.0,1,0,0
58,106913.43,0,0,1
32,127845.83,0,0,0
22,0.0,1,1,0
26,106397.75,0,0,0
51,0.0,1,1,1
43,0.0,0,1,0
35,166492.48,0,1,0
28,0.0,1,1,0
31,114493.68,0,0,0
44,126104.98,1,1,0
51,124425.99,0,0,1
40,0.0,0,1,0
34,0.0,0,0,0
38,0.0,0,1,0
30,101140.76,1,0,0
41,150844.94,1,0,0
35,115024.5,1,0,0
30,131286.46,0,1,0
42,0.0,0,1,0
40,141267.67,1,1,0
73,137761.55,1,0,0
30,0.0,0,0,0
33,98064.97,0,0,0
31,114519.57,1,1,0
29,101012.77,0,1,1
44,0.0,1,1,0
46,82291.1,0,0,1
39,84719.98,0,0,0
56,0.0,1,1,0
39,104386.53,0,1,0
31,128131.73,0,0,0
44,122806.95,0,0,0
44,0.0,0,0,0
76,112510.89,1,0,0
57,117056.46,0,0,1
55,131778.66,1,1,0
36,70784.27,0,1,0
29,0.0,1,1,0
46,0.0,0,0,0
35,0.0,0,1,0
38,140752.06,1,0,0
39,92126.26,0,1,0
39,93148.74,1,1,0
49,110132.55,1,1,1
23,0.0,0,1,0
50,122227.71,1,0,1
40,121647.54,1,0,1
58,110597.76,1,0,1
60,120731.39,1,1,1
28,0.0,1,0,0
38,0.0,1,0,1
38,153722.47,0,0,0
34,114088.32,0,0,0
48,0.0,1,1,0
37,0.0,0,1,0
41,152532.3,0,0,0
32,0.0,0,0,0
34,143292.95,0,0,0
26,149144.61,1,0,0
36,127157.04,1,0,0
43,84673.17,1,0,0
33,135962.4,0,0,0
32,151691.44,1,0,0
32,88335.05,0,1,0
45,139859.23,1,1,0
45,43134.65,1,0,0
42,99580.13,0,0,0
34,110717.38,1,1,0
37,0.0,0,1,1
36,0.0,0,1,0
28,0.0,0,1,0
40,108197.11,0,0,0
40,0.0,1,0,0
29,104450.86,1,1,0
39,0.0,0,0,0
34,0.0,1,1,0
31,0.0,0,1,0
40,0.0,1,0,0
21,116099.82,1,0,0
39,111169.91,0,0,0
37,0.0,1,0,0
25,123616.43,1,1,0
37,155619.58,1,1,0
31,89558.39,1,0,0
45,0.0,1,0,1
32,131938.92,1,1,0
33,151772.63,0,1,1
72,0.0,1,1,0
64,0.0,1,1,0
22,0.0,1,1,0
39,97700.02,1,0,0
31,0.0,1,0,0
56,103244.86,0,1,1
34,147833.3,1,0,0
46,0.0,0,1,0
71,0.0,1,0,0
39,0.0,0,1,0
33,84521.48,1,1,0
28,91938.31,0,1,0
45,124240.93,1,0,0
42,0.0,0,1,0
37,157084.99,0,0,0
25,108244.82,1,1,0
21,0.0,1,1,0
41,82161.7,0,1,0
59,104568.41,0,0,1
36,119912.46,0,1,0
36,68881.59,1,0,0
30,0.0,1,0,0
40,86376.29,1,1,1
45,150840.03,0,1,0
55,155059.1,1,0,0
29,0.0,0,1,0
44,78128.13,1,0,0
46,98899.76,1,0,0
37,0.0,1,0,0
63,160982.89,1,0,0
70,87926.24,0,1,1
35,0.0,1,1,0
46,79385.21,0,0,0
53,127997.83,0,0,1
44,168396.34,1,0,0
43,134896.03,1,0,0
36,0.0,1,0,0
50,94238.75,1,1,1
29,0.0,0,0,0
39,0.0,0,1,0
43,212696.32,0,0,0
59,0.0,0,0,1
39,139153.68,0,0,0
41,0.0,0,0,0
40,0.0,0,1,0
44,0.0,0,0,0
29,92887.13,1,0,0
65,0.0,1,1,0
29,83442.98,1,0,0
36,144773.29,0,1,0
52,111973.97,1,1,1
35,178032.53,1,1,0
23,140007.19,1,0,0
37,98400.61,0,0,0
46,0.0,0,1,0
45,108924.33,0,0,1
32,132835.56,0,1,0
26,0.0,1,1,0
41,118334.44,0,0,1
25,81732.88,0,1,0
66,121411.9,0,0,1
32,121455.65,0,0,1
20,0.0,1,0,0
46,0.0,1,0,0
31,117989.76,1,1,0
40,0.0,1,0,0
31,137411.29,1,1,0
61,73688.2,1,0,0
58,122330.7,1,0,0
43,99906.89,0,0,0
28,0.0,1,1,0
47,167664.83,0,1,1
34,141525.55,0,1,0
33,124832.51,0,1,0
34,132121.71,1,1,0
39,0.0,0,0,0
60,78539.84,1,1,0
38,123770.46,0,1,1
43,0.0,1,0,0
49,116150.65,1,0,1
47,160729.1,1,0,0
29,88378.6,0,1,0
33,182888.08,0,0,0
31,0.0,1,0,0
37,0.0,1,0,1
23,85600.08,0,1,0
35,0.0,1,0,0
32,0.0,1,0,0
40,95001.33,1,0,0
27,113873.22,1,0,1
30,0.0,0,0,0
40,74896.92,0,0,0
22,89492.62,0,1,0
38,128718.78,0,0,0
27,0.0,0,0,0
49,0.0,0,1,1
22,144954.75,0,0,0
21,0.0,0,0,0
37,94001.61,0,0,0
40,0.0,0,1,1
65,0.0,1,0,0
24,0.0,1,0,0
46,0.0,0,0,1
44,0.0,1,1,1
38,0.0,1,0,0
24,0.0,1,0,0
38,0.0,1,0,0
37,141546.35,1,0,0
32,141528.88,1,1,1
30,109805.3,1,0,0
32,86614.06,1,0,0
59,91680.1,0,1,1
38,38848.19,0,0,0
40,153639.11,1,0,0
80,0.0,1,0,0
33,123870.07,0,1,0
30,0.0,0,0,0
39,46323.57,0,0,0
60,162039.78,1,1,1
19,110928.51,1,0,0
38,0.0,0,0,0
53,114421.55,0,0,1
29,130036.21,1,1,0
26,151510.17,1,1,0
41,0.0,1,1,0
59,0.0,1,1,1
37,83568.55,0,0,0
43,139972.18,0,1,0
45,100212.13,0,0,0
39,90217.07,0,1,0
66,0.0,1,0,0
33,124067.32,1,0,0
46,0.0,1,0,0
57,162082.31,0,1,1
51,117306.69,1,1,1
32,122889.88,1,0,0
40,148790.61,1,0,0
46,180226.24,0,0,1
32,104857.19,0,1,0
31,166833.86,1,0,0
42,102936.72,0,0,0
48,108736.52,0,1,1
44,129974.79,1,0,0
38,85982.07,0,0,0
20,134397.61,0,1,0
63,137841.53,1,0,0
56,100260.88,1,0,1
39,139822.11,1,0,0
41,123151.51,0,1,0
27,95331.83,0,0,0
42,0.0,1,1,0
37,138162.41,1,0,0
38,0.0,1,0,0
48,126066.26,0,0,1
42,96763.89,1,1,0
38,0.0,0,1,0
42,139561.46,0,0,1
52,0.0,0,1,1
31,0.0,0,1,1
27,172463.45,1,0,0
37,107798.85,0,0,0
36,70181.48,0,0,0
38,177997.07,1,0,0
31,0.0,0,0,0
32,0.0,1,0,0
36,0.0,0,1,0
37,0.0,0,0,0
21,123200.78,1,0,0
63,0.0,1,1,0
33,0.0,1,0,0
41,137742.9,1,0,0
63,116270.72,1,1,0
41,113220.2,1,0,0
51,0.0,0,0,0
56,115895.22,0,1,1
60,121730.49,1,1,0
28,113811.85,1,1,0
26,136214.08,0,1,0
39,146200.01,0,0,0
37,106242.67,1,0,0
29,0.0,0,1,0
31,0.0,0,0,0
45,24043.45,1,0,1
58,0.0,1,1,0
39,132287.92,1,0,1
30,0.0,0,0,0
44,0.0,1,1,0
32,90322.99,1,1,0
23,0.0,0,0,0
34,131283.11,0,1,0
48,131659.59,1,0,0
54,120952.74,0,1,0
38,153166.17,1,1,0
30,53291.86,0,0,0
35,167924.95,0,1,0
43,86394.14,1,0,0
50,0.0,0,1,1
33,0.0,1,0,0
47,0.0,1,0,0
31,158978.79,0,1,0
37,100431.84,0,1,1
33,0.0,1,0,0
29,150358.97,0,1,1
45,114347.85,1,1,0
39,0.0,1,1,0
34,134007.9,1,0,0
31,98899.91,1,0,0
60,0.0,1,0,0
40,137430.82,0,0,0
47,0.0,1,1,0
37,0.0,1,1,0
39,188976.89,1,0,0
40,0.0,0,1,0
48,75990.97,0,1,1
29,0.0,1,0,0
62,112181.08,1,0,0
34,97208.46,1,0,0
26,0.0,0,1,0
32,0.0,0,0,0
34,150856.79,1,0,0
37,146748.07,1,1,0
57,0.0,1,1,0
33,0.0,1,0,0
41,148863.17,1,0,0
55,0.0,0,0,1
28,0.0,1,0,0
34,153360.02,0,0,0
40,92055.36,1,1,1
39,124723.92,0,1,0
28,103033.83,1,0,0
40,0.0,0,0,0
40,0.0,1,0,0
30,0.0,1,1,0
33,0.0,1,0,0
54,116726.22,0,0,1
23,113923.81,0,1,0
31,0.0,1,1,0
37,0.0,0,0,0
28,0.0,1,0,0
36,0.0,0,0,0
21,121827.43,1,1,0
42,0.0,1,0,0
60,125389.7,1,0,0
38,103895.31,1,1,0
26,111128.04,0,0,1
49,0.0,0,1,0
32,0.0,0,0,0
52,0.0,1,0,1
37,151242.48,1,1,0
48,0.0,0,0,1
39,129709.62,0,0,0
47,83347.25,1,0,0
28,84121.04,1,1,0
33,0.0,0,0,0
43,102338.19,1,0,0
29,87375.78,0,1,0
44,0.0,0,0,1
51,104677.09,0,0,0
32,121669.23,1,0,0
40,108407.34,1,0,0
33,154969.79,1,1,0
39,141829.67,1,0,0
63,0.0,0,1,1
45,109162.82,1,0,0
44,87471.63,1,0,0
33,147229.65,1,1,0
24,0.0,1,1,0
66,182532.23,1,0,0
32,0.0,1,0,0
39,160903.2,0,1,0
33,138053.79,0,1,0
44,153548.12,0,0,1
31,149085.9,1,0,0
53,95231.91,0,1,1
34,0.0,0,0,0
41,85109.21,0,0,0
43,125338.8,0,1,0
62,0.0,1,0,0
38,106831.69,1,1,0
29,159597.45,0,0,0
37,147361.57,1,1,0
43,176134.54,1,0,0
74,0.0,1,1,0
35,0.0,1,1,0
34,84055.43,0,0,0
60,0.0,1,0,0
45,174088.3,0,1,1
34,199229.14,0,0,0
37,0.0,0,0,0
42,0.0,1,1,0
69,78833.15,1,1,0
27,0.0,0,1,0
35,0.0,1,1,0
29,102540.61,1,0,0
51,0.0,1,0,0
43,0.0,1,0,1
39,129401.87,1,1,0
32,0.0,1,1,0
32,0.0,1,1,0
33,0.0,1,0,0
36,106702.94,0,0,0
26,139584.57,0,0,0
52,121016.23,1,0,1
26,0.0,1,0,0
59,118210.42,0,0,1
35,0.0,0,0,0
29,148654.84,1,1,0
32,136963.12,0,0,0
47,137774.11,0,0,0
32,111156.52,1,1,0
31,121237.65,1,1,0
36,97234.58,0,0,0
60,0.0,1,0,0
45,0.0,1,0,0
54,97382.53,1,1,0
47,103108.8,1,1,1
57,0.0,0,1,1
58,131852.81,0,1,1
35,0.0,1,0,1
39,107553.33,0,1,0
43,0.0,0,1,0
46,161806.09,1,1,0
30,0.0,0,0,0
52,0.0,1,1,0
27,128243.03,1,0,0
38,126645.13,1,1,0
47,62094.71,0,1,1
37,112291.34,0,0,0
44,89188.83,1,1,0
55,0.0,0,0,1
28,109161.25,0,0,0
47,0.0,1,0,1
25,0.0,1,1,0
34,0.0,0,1,0
26,0.0,0,0,0
53,158271.74,1,1,1
56,96951.21,1,0,0
35,121863.61,1,0,1
19,83495.11,1,1,1
25,146566.01,1,1,0
45,0.0,0,1,1
23,186101.18,1,0,0
40,0.0,0,0,1
51,107494.86,0,1,1
47,0.0,0,0,1
36,146943.38,1,0,0
36,0.0,0,1,0
36,125130.28,0,1,0
37,0.0,1,1,0
34,0.0,1,1,0
41,0.0,0,1,0
36,0.0,1,0,0
47,0.0,0,0,0
32,0.0,0,0,0
42,0.0,1,1,0
29,150685.79,0,0,0
35,141359.37,0,0,0
29,0.0,0,1,0
39,94631.26,1,1,0
39,118336.14,0,1,0
45,0.0,1,1,0
63,0.0,1,0,0
50,124233.24,1,0,1
26,51116.26,1,1,1
64,91869.69,1,0,0
34,122338.43,0,1,0
30,0.0,1,1,0
54,0.0,1,1,0
26,86270.93,1,0,0
44,0.0,1,0,0
38,117289.92,0,1,0
35,0.0,1,0,0
33,153663.27,0,0,0
29,0.0,1,1,0
27,123599.49,0,1,0
29,0.0,0,0,0
76,134208.25,1,1,0
29,0.0,1,0,0
35,98556.89,0,0,0
37,0.0,0,1,0
40,0.0,1,0,1
46,134593.79,1,1,0
41,0.0,1,0,0
24,68781.82,1,0,0
56,137464.04,0,1,1
32,147307.91,1,0,0
35,0.0,0,1,1
41,145754.91,1,1,0
46,0.0,0,0,1
44,112610.77,1,0,0
57,71481.79,1,1,0
33,0.0,1,0,0
34,77826.8,1,1,0
75,87140.85,1,0,0
42,132002.7,1,1,1
32,178011.5,0,0,0
32,102954.68,1,1,0
51,123783.25,1,0,0
30,101802.67,0,0,0
33,148659.48,0,0,0
62,142724.48,1,1,1
41,112152.89,1,1,0
53,89550.85,1,1,0
35,75915.75,0,0,0
42,118889.66,0,1,0
40,118788.57,0,0,0
42,156555.54,1,1,0
53,99141.86,1,0,1
31,61211.18,1,1,0
37,128932.4,1,1,0
23,0.0,1,1,0
32,80728.15,0,0,0
46,127660.46,0,1,1
44,106070.89,1,0,0
42,137560.38,1,1,0
34,111905.43,1,1,1
40,126212.64,0,0,0
68,0.0,0,0,1
38,111835.94,0,0,0
30,0.0,0,0,0
28,99705.69,0,1,0
32,0.0,0,0,0
44,108895.93,0,0,1
56,154669.77,1,0,1
50,128061.0,1,0,0
31,0.0,0,1,1
40,0.0,0,1,0
46,190678.02,1,0,0
40,0.0,0,1,0
35,0.0,0,1,1
38,136712.91,1,0,0
52,154733.97,0,1,1
41,112609.91,0,1,1
69,115462.44,0,0,0
34,133501.36,1,0,0
30,58668.02,1,0,0
44,89118.26,0,0,1
28,0.0,0,1,0
77,76510.52,1,1,0
34,140694.78,0,0,0
36,95448.32,0,0,0
34,91562.99,1,0,0
31,72541.48,0,0,0
43,120867.18,0,1,1
34,0.0,0,0,0
45,157320.51,0,1,0
27,0.0,1,0,0
30,139676.95,1,1,0
55,0.0,1,1,0
60,0.0,1,0,0
19,0.0,1,1,0
21,103000.94,1,0,0
31,134237.07,1,0,1
34,118235.7,0,0,0
57,0.0,1,1,0
64,0.0,1,1,1
38,115442.19,0,0,1
38,0.0,0,0,0
25,0.0,1,0,0
43,0.0,1,1,0
44,115557.0,1,1,0
35,166518.63,0,1,0
30,135370.12,1,0,1
54,92877.33,0,0,1
26,102073.67,0,1,0
46,97042.6,1,0,1
41,0.0,0,0,1
24,108528.07,0,0,1
44,79064.85,1,1,0
45,74274.87,0,0,1
36,0.0,0,1,0
43,100421.1,1,0,0
26,84006.88,0,0,0
31,0.0,0,1,0
45,0.0,0,0,0
39,80293.81,0,1,0
42,125437.14,0,1,0
36,0.0,0,0,0
48,0.0,1,0,0
44,127536.44,0,1,0
66,0.0,1,0,0
48,82794.18,0,1,1
22,108117.1,1,1,0
35,0.0,0,1,0
27,61688.61,0,0,0
40,0.0,0,1,0
74,0.0,0,0,0
50,159304.07,1,0,1
33,138664.24,0,0,0
22,126362.57,1,1,0
39,160652.45,0,0,0
35,183572.84,1,1,1
31,88421.81,0,0,0
45,0.0,0,1,1
41,112871.19,1,0,0
41,60880.68,0,0,0
34,0.0,0,1,0
37,101455.7,0,1,1
71,88084.13,1,1,0
29,0.0,1,0,0
59,127197.14,0,0,1
39,0.0,1,0,0
39,83456.79,0,1,0
42,98298.18,1,0,0
37,0.0,1,0,0
35,86911.8,0,0,0
42,139707.28,0,1,0
67,0.0,1,1,0
39,142876.98,0,1,0
30,146301.31,0,0,0
40,47364.45,1,1,1
38,0.0,0,0,0
51,58137.08,1,0,0
38,179886.41,0,1,0
24,107637.97,1,0,0
20,167685.56,0,1,0
68,136525.99,0,0,0
39,52106.33,1,0,0
39,0.0,0,1,0
45,104930.38,0,1,1
34,106434.94,1,1,1
38,112803.92,0,1,0
46,120530.34,0,1,1
43,113641.49,0,1,1
43,145081.72,1,0,0
35,0.0,1,1,0
27,135842.89,1,1,0
31,112203.25,0,1,0
34,129895.19,1,0,0
41,149049.92,1,0,1
42,153279.39,1,0,0
42,41473.33,0,0,1
40,0.0,0,1,0
39,113193.51,1,0,0
27,113174.21,0,0,0
24,0.0,0,1,0
